QUERY_ID	HEADER	TITLE	MAIN_CONTENT	DATE	TAGS 
jaggy2zg6qq25u	Week 11/26 - 12/2	Contents of Problem Solution 2	Sir/Mam Should we submit the video of the game along with the ProblemSolution2.blend file in Problem Solution 2 Folder or uploading on youtube is sufficient? And our final zip file size is 50 Mb. Can we upload it ?	11-26-17	transporter_bot
jaggw1u0o1d5yh	Week 11/26 - 12/2	Task A	Task A ,I am not getting the output for input images sent to us. If I create a image in paint and give that as input my code works. Please help. I use this line to load the image in my code -> img=cv2.imread('sample1.png')	11-26-17	planter_bot
jagg5cxbdek1kg	Week 11/26 - 12/2	      regarding task 1b, how to compare the test images with the sample images ???	I used matchtemplate function.. but it is not working.  res = cv2.matchTemplate(img_gray,template,cv2.TM_CCOEFF_NORMED)  I have also tried using size of the template. but i dont have any clear idea on how to compare with test image???  	11-26-17	harvester_bot
jagegt197116ze	Week 11/26 - 12/2	about the overlay	Sir, it is said in the task description that the overlay should be on the centroid of the object but the image shows vertical overlay covering first half of the 4 sided shapes. so to clear my doubt i wanted to enquire that the following overlaying is satisfactory or not. Also there was a comment in task1b main code which had the overlay done by rotating the bounding rectangle. 	11-26-17	planter_bot
jagecc9u38j5ef	Week 11/26 - 12/2	Getting the error		11-26-17	planter_bot
jagec3702ws4x5	Week 11/26 - 12/2	Collections library	Is it Okay if we use collections library to create a dictionary?	11-26-17	harvester_bot
jage4su3wp2dp	Week 11/26 - 12/2	Task1B	Maa'm can you give me a hint how do i detect the present object appearing on the frame(by using contours)?? My approach fails to do the required task!!! please help	11-26-17	planter_bot
jagdhi80h156j4	Week 11/26 - 12/2	Regarding task1A	Will we be tested only on the given shapes or other shapes like square and rectangle will also be tested?	11-26-17	planter_bot
jagd65u7ata7gh	Week 11/26 - 12/2	Problem with broadcasting together the shapes.	It's showing the shapes are of different sizes. However, you can see that I have set the same size for both shapes... This occurs only for shape that was fluctuating a little bit and was working perfectly for the shape before this	11-26-17	planter_bot
jagbm8c8dxu1hs	Week 11/26 - 12/2	[Video Compression Help]	"Dear Participants,  You can use vlc player to compress your output video mp4 to less than 5MB if you are unable to do so via programming!  Here are the steps: 1. start vlc player 2. Under ""Media"" tab is a menu called ""Convert/Save"" 3.After selecting ""Convert/Save"", In tab ""File"" select your output video via clicking on ""Add"" button 4. Once your video is showing in the ""File Selection"" list, click on the ""Convert/Save"" button on the bottom of this menu screen. 5. In the next menu there is a subsection called ""Settings"", within this on the ""Profile"" dropdown select the following one ""Video for MPEG4 720p TV/device"" 6. Give your destination path where you want to save your video by clicking on ""Browse"" and typing a filename in the window that pops up where indicated ""File Name"" 7. ensure the extension show is "".mp4"" in ""Save as type"" below File Name box 8. Click ""Save"" 9. Click ""Start""  To ensure your video is saved fine: 1. check its properties 2. Play is in multiple video players  Good Luck!!!  "	11-26-17	planter_bot
jagbc3ggtxa5ua	Week 11/26 - 12/2	For task 1 in the csv file the file name of png are coming with dots.	eYRC2017Track1_jagb9u0wlsy8.jpgeYRC2017Track1_jagbblkhyjva.jpg	11-26-17	planter_bot
jagb9leyl4cc	Week 11/26 - 12/2	Please Help	How to detect current contour from a frame. Please give me any hints .....	11-26-17	planter_bot
jag9x2foody5r	Week 11/26 - 12/2	Regarding sample images	For large,medium and small size of contour, is it compulsory to read sample images in same script? can we read sample images separately and use values of area of contour manually in main script?(without importing script in main script) help as soon as possible. thank you in advance... can weimportsyslibrary to get areas of sample images which are available in another script? 	11-26-17	harvester_bot
jag9clkwzzm46o	Week 11/26 - 12/2	Flowers imread problem	"The cv2.imread command is behaving differently for different flowers.  The code used for reading them is: image_red = cv2.imread(""Overlay_Images/yellow_flower.png"",-1) image_blue = cv2.imread(""Overlay_Images/pink_flower.png"",-1) image_green = cv2.imread(""Overlay_Images/red_flower.png"",-1) Why is this happening?"	11-26-17	planter_bot
jag8lqtnqp65pa	Week 11/26 - 12/2	error	i am getting indented error... there is no output file. but i am getting the output when i run the file sepratley.	11-26-17	harvester_bot
jag8khsscme59n	Week 11/26 - 12/2	Task1B input video file	output.mp4 Hello Mam I have done this task processing on all the frame by frame .So due to some glitch in second appearing object overlay appears of small size for that shape only. Here attached Video output file. Tell me if this is okay or not Due to this my marks will be deducted or not?	11-26-17	planter_bot
jag8ghqvgfl10f	Week 11/26 - 12/2	6x6 task 1	what is the meaning of 6x6 .imean no units are specified. 	11-26-17	transporter_bot
jafrr1ovdp5369	Week 11/26 - 12/2	Discrepancies in video for Set 5	There is a problem in the latest video for Set 5. The length of all four sides of the rhombus are not equal. So the code mentions the rhombus as trapezium. Another problem is that the center of trapezium changes slightly for a second resulting in false reading. Please tell me what to do?	11-26-17	planter_bot
jafp9x29xem44i	Week 11/26 - 12/2	submission problem	i have completed my task ,due to the video_output.mp4 in Task1B folder,the size goes to 38 MB. after compressing to .zip it will compressed to 28.7 MB. please instruct how to submit the folder	11-26-17	planter_bot
jafoni642nh5y8	Week 11/26 - 12/2	why am i getting this error from eyantra site		11-26-17	planter_bot
jafocbuk4dj1jz	Week 11/26 - 12/2	Folder name problem after uploading	I uploaded the folder with the correct naming format but when i see the uploaded fole on my mail, it is adding my name to the end automatically and there is a statement right above where I see the name of my folder that if the name of the uploaded folder is not right it will not be evaluated Is this a problem I should be concerned with? TeamID #1001	11-26-17	transporter_bot
jafkults50u4zo	Week 11/19 - 11/25	removing overlay	how to remove first overlay image when 2nd shape is appeared in the video ?????? Plz help for this or give any hints ....	11-25-17	planter_bot
jafj93kb1c23sk	Week 11/19 - 11/25	Attribute error occured	"Help me resolve this  Traceback (most recent call last): File ""E:\coding\Task1B\task1B_main.py"", line 63, in main ratio = frame.shape[0] / float(frame.shape[0])AttributeError: 'NoneType' object has no attribute 'shape'"	11-25-17	planter_bot
jafismsbc3u5fv	Week 11/19 - 11/25	Contour Problem in task 1_b	In the video at two instants, the shapes of hexagon and trapezium are getting cut in the frame.This causes two extras contours to be detected for set 3 .. overlay is working fine before this but code breaks at this point ... Pls help ( if possible , suggest a way to skip those frames of the video or maybe provide a different video)	11-25-17	planter_bot
jafhw9stcxt138	Week 11/19 - 11/25	Regarding the overlay of flowes	What should be the size and position of flower to be overlaid?? Or is it our choice??	11-25-17	planter_bot
jafhgrnu9ni2ww	Week 11/19 - 11/25	Undisclosed videos	Do we also have to consider cases where 2 (or more) new contours pop at the same time??	11-25-17	planter_bot
jafgzmlqkx95nq	Week 11/19 - 11/25	Error Doubt	cnts = cv2.findContours(thresh, cv2.RETR_EXTERNAL, cv2.CHAIN_APPROX_SIMPLE)TypeError: image is not a numerical tuple How to debug this error??	11-25-17	planter_bot
jafbnja3blt1bk	Week 11/19 - 11/25	error in converting to grayscale	I got the following error many times. What is the correction I have to make in converting.     	11-25-17	planter_bot
jafbnbzov67ho	Week 11/19 - 11/25	Problem with blend_transparent	blend_transparent function is giving error. I think because there is no alpha channel on my image and it's trying to convert it to BGR... You can see the overlay image has only 3 channels ...What should I do???	11-25-17	planter_bot
jafaooffg9r4z	Week 11/19 - 11/25	alpha channel of the flower images provided	Sir, i wanted to enquire that the flower images provided have the alpha channel or not because i had to create one because otherwise blend function was giving error in overlay_mask. using following code: b_channel, g_channel, r_channel = cv2.split(overlay_image) alpha_channel = np.ones(r_channel.shape, dtype=b_channel.dtype)*255 #creating a dummy alpha channel image. overlay_image = cv2.merge((b_channel, g_channel, r_channel, alpha_channel))	11-25-17	planter_bot
jaf9wrdbdu01mt	Week 11/19 - 11/25	      problem in image of task_1b , test2.png	In test2.png image of task1b a pair of rotated square has width=106px, height=105px. The question is whether we have to consider it as a square or a rectangle?	11-25-17	harvester_bot
jaf8zwgi77k8j	Week 11/19 - 11/25	Task1B	we have to process on frame by frmae only OR we have to split the video in frames at particular time and then process it.	11-25-17	planter_bot
jaf8nrng2e123t	Week 11/19 - 11/25	error in overlaying img.	please suggest how to rectify it.	11-25-17	planter_bot,Planter_Bot
jaf7joytyl93zw	Week 11/19 - 11/25	      while assigning the value of centroid  to the pixels, we are getting this error		11-25-17	planter_bot
jaf5zzpxj1113c	Week 11/19 - 11/25	task 1A	eyantra.pdf so the first file is the program and the pdf has the output with the error. we've been trying to rectify it for a long while now, but in't getting any valid resourse with any proper information about how to rectify it. could someone help?	11-25-17	planter_bot
jaf5ouvjpgh73t	Week 11/19 - 11/25	task 1A doubt	the size of objects in image will vary or not	11-25-17	planter_bot
jaf4zrl96vc13	Week 11/19 - 11/25	Regarding contour problem in video of task1B	In the video at two instants, the shapes of hexagon and trapezium are getting cut in the frame.This causes two extras contours to be detected. Will it have any effect on marking. Please help...	11-25-17	planter_bot
jaf4fbhqndn59z	Week 11/19 - 11/25	Regarding advantages of an early submission(if there's any such thing)	Our team leader has submitted our Task 1 on the 19th November,2017. While the code is giving the desired output , we had commented a line of the code, import matplotlib.pyplot as plt (unintentionally), as it did not have did not have any effect on the rest of the program.Is it okay or should we resubmit(including the previously commented line) considering that we might lose out on the advantage of an early submission? Also...is there any advantage of an early submission? Thank you.	11-25-17	harvester_bot
